Gene	SRX339763	SRX339764	SRX339815	SRX339780	SRX339781	SRX339782	SRX2925336	SRX2925337	SRX2925320	SRX2925321	SRX2641029	SRX3054171	SRX3054175	SRX3054195	SRX339789	SRX339790	SRX339791	SRX3804718	SRX3804723	SRX2520724	SRX2520725	SRX2520726	SRX2792105	SRX3804727	SRX2792102	SRX2792103	SRX2792104	SRX3804721	SRX3804725	SRX339775	SRX339776	SRX339779	SRX339756	SRX339757	SRX339758	SRX339762	SRX339773	SRX2527292	SRX2527293	SRX2527288	SRX339816	SRX339817	SRX339818	SRX339819	SRX2664285	SRX3141064	SRX3141035	SRX3141068	SRX3141040	SRX3141075	SRX3141038	SRX3141039	SRX793136	SRX339783	SRX339784	SRX3883790	SRX3883791	SRX339807	SRX3558056	SRX3558057	ERX2154018	SRX2423172	SRX2423173	SRX339796	SRX339799	SRX2545792	SRX2545793	SRX2545794	SRX339792	SRX339795	SRX339798	SRX3804722	SRX3804724	SRX3558094	SRX339804	SRX339805	SRX339806	ERX2154030	ERX2154026	ERX2154021	ERX2154022	ERX2154023	SRX3558102	SRX2792109	SRX2792110	SRX1973318	SRX339777	SRX339778	SRX3054177	SRX3054181	SRX3558055	SRX3804716	SRX339759	SRX339801	SRX339802	SRX339803	ERX2154032	SRX3206840	SRX339823	ERX2154027	ERX2154028	SRX339809	SRX3054173	SRX339808	SRX339794	SRX339797	SRX339793	SRX339766	SRX339767	SRX3100534	ERX2154029	ERX2154015	ERX2154016	ERX2154017	SRX339810	SRX339811	SRX339768	SRX339769	SRX339770	SRX339765	SRX339774	SRX1973316	SRX1973317	SRX2527286	SRX2527287	SRX339820	SRX339821	SRX339785	SRX3883788	SRX339760	SRX339761	SRX2792107	SRX2792108	SRX3804720	SRX2527294	SRX3883792	SRX3883796	SRX3206841	SRX3206842	ERX2154025	SRX339786	SRX339787	SRX339788	SRX3100535	SRX339822	SRX2909951	SRX2909952	SRX2909953	SRX2909945	SRX2909946	SRX2909947	SRX2925340	SRX2925341	SRX2925324	SRX2925325	SRX2425991	SRX2425992	SRX2792111	SRX3045731	SRX2664283	SRX2664284	SRX793139	SRX793140	SRX793135	ERX2154019	ERX2154020	SRX3804715	SRX339771	SRX339772
Zm00001d048421	-0.352892	-0.377376	-2.009736	1.140011	0.762962	0.837030	0.248607	0.074186	0.047939	0.005929	0.127986	-0.189165	-0.157441	-0.158044	-0.263193	-0.280598	-0.261253	0.061488	0.068271	-0.359021	-0.359190	-0.359091	-0.310620	-0.276748	-0.084058	-0.210612	-0.226688	-0.360762	-0.360591	1.766443	2.055746	5.047165	0.418017	0.663839	-0.023397	1.972122	-0.044160	-0.297027	-0.326927	-0.360134	-0.360015	-0.359976	-0.360078	-0.286352	-0.360528	-0.358576	0.213252	-0.358512	-0.357855	-0.358440	-0.358715	-0.358905	-0.360786	-0.100735	-0.179276	-0.359528	-0.359492	1.936366	-0.097706	0.012064	-0.275417	-0.333032	-0.331902	-0.110287	-0.237626	-0.359299	-0.358946	-0.359166	0.142748	-0.149028	0.207730	-0.324528	-0.344338	-0.168622	-0.269741	-0.277835	-0.286688	-0.279250	0.000000	-0.032092	-0.016319	-0.039760	0.106398	0.005807	-0.024035	2.736554	4.022260	4.065970	-1.160804	-1.261270	-1.171010	0.814208	1.995851	-1.236527	-1.219806	-1.200045	-1.268747	-1.206469	-1.259447	-1.323888	-1.326835	1.216163	-1.216163	1.669941	-0.297750	-0.335983	-0.019789	-0.335861	-0.335833	-0.011804	-0.332918	0.013448	-0.022155	-0.009268	-0.002040	-0.027114	0.042209	-0.027683	0.060592	-0.027988	0.000000	2.538333	2.484524	-1.489694	-1.489598	-1.417683	-1.409236	-1.297355	-1.371732	1.745012	1.707430	0.006367	-0.023822	0.017454	0.039803	-0.032609	0.001896	-0.006283	-0.003071	0.000265	-0.104654	-0.130930	0.316623	0.100135	-0.181176	-0.007822	-0.007784	0.015605	-0.170770	-0.118802	-0.170462	0.059927	-0.108867	0.293855	0.215119	0.170104	0.066738	-0.107705	-0.129136	-0.008124	0.008124	0.000514	0.000195	-0.000708	-0.634148	-0.708059	1.342206	-0.118115	0.118115
Zm00001d048542	0.004914	0.103117	0.486235	-0.226126	-0.166829	-0.201310	-0.143737	-0.148094	0.151198	0.159313	0.138087	0.061335	-0.073617	-0.144482	-0.042871	0.194634	0.214510	0.399392	0.211335	0.876560	0.787743	0.843478	-0.978032	0.208816	-0.380574	-0.493203	-0.330026	0.630987	0.547962	-0.268923	-0.155752	0.042259	0.338454	0.386742	0.319246	-0.311516	0.038001	-0.467363	-0.524829	-0.038286	-0.041418	0.047183	0.087250	0.365658	-0.449527	0.562867	0.161759	0.191743	0.215543	0.065933	-0.141805	0.004608	-0.716921	-0.148057	-0.328566	-0.753277	-0.776677	0.046088	-0.248972	-0.252311	-0.234430	-0.638490	-0.581734	-0.255925	-0.130701	0.357353	0.158367	0.207352	0.507950	0.498417	0.586289	0.110271	0.193729	-0.251908	-0.322967	-0.021453	-0.069621	-0.052347	0.000000	0.037385	0.028892	0.006020	0.287326	-0.195661	-0.163960	0.199765	0.289678	0.192378	-0.197759	0.003776	0.066354	-0.127565	-0.362335	0.109723	0.101826	-0.014361	0.235489	-0.002084	0.184192	-0.250914	-0.428162	0.176017	-0.176017	-0.169014	-0.385140	-0.554223	-0.077952	0.503907	0.415073	0.556966	-0.289620	-0.379854	-0.386140	-0.299303	-0.657735	-0.267219	0.568317	0.442830	0.586476	0.392626	0.000000	0.296771	0.160948	-0.034509	-0.030830	0.412219	0.394838	0.066132	-0.814663	-0.177580	-0.273327	-0.446641	-0.149886	0.596526	0.004622	-0.147316	0.017698	0.059791	0.223790	-0.158584	-0.087596	-0.051455	0.010748	0.328510	-0.200206	-0.022626	0.114686	-0.092060	0.575731	0.495114	0.431916	-0.411946	-0.330100	-0.344588	-0.416124	-0.013169	0.213829	0.184786	-0.385447	-0.037247	0.037247	0.167517	0.312327	-0.479845	0.142188	0.347072	-0.489261	0.114408	-0.114408
Zm00001d048561	-1.551297	-1.306617	1.046472	0.025668	1.065713	0.720061	0.020991	0.257959	0.727843	1.038913	0.475318	-1.205060	-0.529329	-0.786638	-0.568119	-0.194435	0.068824	-1.685770	-1.565378	-1.338460	-1.301024	-1.099527	0.771786	-0.896639	1.179480	1.351748	0.453349	-1.261842	-1.080867	-0.589952	-0.558859	-0.689524	-1.299084	-1.644347	-0.979518	-1.769980	0.354776	1.523544	1.419769	-0.115983	0.456156	0.707967	0.681953	0.248956	1.253208	0.031238	0.553935	0.370489	0.851102	0.645645	-0.574506	0.017436	-0.183799	1.106651	1.505171	-0.006945	0.550856	-1.769539	-0.229119	0.135577	-0.260751	0.209125	-0.283365	0.990698	0.815116	1.214372	1.426841	1.100598	-0.126154	-0.356851	-0.332832	-0.812445	-0.768783	-0.570890	0.960087	0.894032	0.802215	0.262566	0.000000	0.831776	0.725109	0.671216	-0.115388	-0.999033	-1.113682	-0.445887	-0.891584	-0.750517	-0.267362	1.787368	-0.378025	-1.863256	0.329967	0.793143	0.579176	0.776250	0.234567	-0.298486	-0.416036	0.173635	0.637045	-1.129574	1.129574	-1.988889	0.449221	0.794186	0.860984	-0.652893	-0.644854	0.898165	0.284080	0.581740	0.869514	0.931950	0.348169	0.619361	-0.953795	-0.554491	-0.692736	-1.149708	0.000000	-0.570422	-0.599300	-0.147051	-0.261150	0.327669	0.750870	1.045084	0.070969	-0.437071	-0.179594	0.739892	0.204659	-0.944552	0.998138	0.115070	-0.230983	-0.757357	-0.736404	0.611535	-0.172328	-0.208137	-0.338833	0.888316	-0.169019	0.025423	-0.047637	0.022213	-0.958124	-1.193260	-1.143072	1.084726	1.028144	0.557046	0.624539	0.397166	0.356882	-0.984106	0.230058	0.006401	-0.006401	0.618734	0.572425	-1.191159	0.450135	0.477376	-0.927512	-0.187640	0.187640
Zm00001d048899	0.633309	0.401850	0.676657	-0.306281	-0.666064	-0.739474	-0.511198	-0.433690	-0.771849	-0.823357	0.814496	0.734059	0.560189	0.431353	2.079331	1.902128	2.174372	1.819356	1.823870	1.586021	1.491851	1.710757	-0.277736	0.885854	-0.100826	-0.065403	-0.396955	2.040633	2.016358	1.710757	1.412973	-0.025369	0.938320	0.766642	0.993536	0.774694	0.803202	0.653788	0.461921	-0.193238	1.204023	0.544300	0.571552	1.135665	-1.139420	-1.362175	-1.655562	-1.361433	-1.273802	-1.562333	-2.095224	-1.539416	-0.242723	-1.236790	-0.792003	-0.983596	-1.156796	-0.850004	-1.290653	-1.003444	1.197240	-0.467683	-0.092809	-0.402746	-0.221927	-2.392468	-2.874328	-2.874548	-0.001465	0.265293	0.088680	0.023361	-0.108971	-1.252584	-0.228028	-0.218016	-0.227040	-1.108940	0.000000	0.664345	0.753946	0.661694	-1.191568	-0.430887	-0.457528	1.986476	0.547598	0.633803	-0.449288	-0.611934	-0.735442	-0.283059	0.326429	-0.147730	-0.033631	-0.073216	-0.939644	-0.522444	1.294673	-0.411579	-0.581019	0.037372	-0.037372	-0.965683	-1.323294	-1.180089	-0.507968	2.109550	1.867374	0.692899	-0.692790	-1.043855	-1.225441	-1.075166	-1.269949	-0.388987	0.840031	1.431389	0.760653	1.971329	0.000000	1.308647	1.191546	-0.706941	-0.679502	0.364437	0.954008	-1.198826	-1.854066	0.594104	0.026590	-0.412141	-0.397741	0.809882	0.826545	0.034484	0.292387	-0.464362	-0.407726	-0.281330	0.316650	0.451413	0.531425	-0.809067	-0.490422	-0.007447	0.008189	-0.000742	1.835858	1.551115	1.969043	-1.656255	-1.290788	-1.188295	-1.220678	0.276991	0.303434	-0.650800	0.070373	-0.025786	0.025786	-0.265552	-0.346999	0.612552	0.624123	0.728513	-1.352637	-0.072624	0.072624
Zm00001d048945	-0.454510	-0.737912	1.860430	-0.397645	-0.199333	-0.071031	0.137307	0.062148	-0.482174	-0.477361	1.374517	-0.072067	-0.130341	-0.412030	-0.077128	0.088977	-0.331936	-1.772187	-1.701442	-0.626090	-0.446560	-0.453974	0.945454	0.437260	1.171853	1.090588	0.895286	0.210298	0.314326	-0.929704	-0.695325	-1.193134	-1.023007	-0.989970	-1.162782	-2.310370	-1.003052	1.192852	1.261284	0.757972	0.257361	-0.346534	-0.202479	0.529642	0.323088	0.192122	0.261671	1.079099	2.095911	1.870245	2.670569	2.835625	-0.459605	-1.722129	-1.049704	-0.407257	0.388320	-0.600318	-2.030635	-1.979499	0.179171	3.294183	2.805462	-0.503205	-0.358904	1.295354	1.369116	0.977681	-2.099778	-1.708697	-1.751286	-1.451196	-1.809425	-2.098220	1.597605	1.643098	1.558901	-0.294852	0.000000	0.604973	0.162146	0.546073	-2.174469	0.296406	0.564869	-0.768869	-0.612928	-0.748251	-1.534018	-1.132848	-1.804835	-2.064034	0.734861	1.959427	1.933191	1.873285	-0.111212	0.831805	-0.117562	0.662704	0.899292	0.570108	-0.570109	-1.345402	2.003067	2.009783	-1.174018	-0.568935	-0.571546	-0.372343	0.019395	-0.348126	-0.178366	-0.379624	-0.277409	-0.466870	0.122028	0.670836	0.113281	0.744254	0.000000	-0.856922	-1.019451	1.085240	1.012410	0.481319	1.165740	-1.838708	-0.293092	0.061410	0.202058	0.304149	-0.031776	-0.272372	0.423826	-0.253314	-0.341948	-0.137157	0.005689	0.302904	0.009141	-0.036965	0.136150	0.022068	-0.130396	-0.102947	0.006251	0.096695	0.285837	0.170773	0.234997	-0.346998	-0.125414	-0.012327	-0.206869	-0.222651	-0.590736	0.088490	0.724896	-0.073700	0.073701	-0.474875	-0.428778	0.903652	0.904044	0.769157	-1.673200	-0.229189	0.229189
Zm00001d049011	-0.986713	-1.024423	0.473744	0.659974	0.459908	0.417508	0.106611	-0.112741	-0.062899	-0.161592	0.235652	0.234900	0.325493	-0.565424	-1.341645	-1.526108	-1.444868	-1.516972	-1.584839	-1.289439	-1.223997	-1.315406	1.164591	-0.514313	0.446317	0.563198	0.111341	-1.567700	-1.559232	1.174673	1.310829	1.408748	-1.444013	-1.410816	-1.152648	-0.676186	1.035521	0.186847	-0.047985	0.497276	0.340404	0.202146	-0.175734	-0.568680	-0.721608	2.477918	2.226044	2.356251	1.142633	1.815776	-0.118940	-0.850714	-0.692683	-0.037822	-0.889868	-1.412882	-1.272801	0.131766	-0.559917	-0.971323	-1.368533	0.030300	0.591716	1.725805	1.777349	-0.390446	0.232385	0.204896	1.328044	1.170349	1.252480	0.525061	0.741061	-0.576345	1.069481	1.049307	0.813273	-0.879292	0.000000	0.066959	0.368673	0.106846	-0.716133	0.339992	-0.166339	1.218575	1.489028	1.815405	-1.025303	-0.299252	-0.561870	-1.616968	-0.949085	1.356839	1.315673	1.171185	-0.900326	0.530689	-1.285558	-1.139780	-1.119259	-0.644245	0.644245	-0.419362	0.522485	0.376063	1.818910	-0.766059	-0.727831	0.318597	-1.122804	0.455591	0.132461	0.274590	0.253971	1.268593	-0.358180	-0.309940	-0.286822	-1.430267	0.000000	1.098617	1.195270	0.566300	0.385423	-0.604217	0.214874	-0.089939	-1.155020	-0.782699	-0.828610	0.797394	0.089061	-0.886454	-0.389617	0.225435	0.493783	0.281680	-0.122974	-0.488308	-0.244249	-0.158547	-0.125424	0.445647	0.082572	-0.020449	0.085623	-0.065174	-0.205736	-0.360829	-0.250389	0.156265	0.165797	0.348505	0.146384	-0.195354	-0.440373	0.751689	-0.115962	-0.037184	0.037184	0.105741	-0.268916	0.163175	-0.338877	-0.150993	0.489869	-0.024761	0.024761
Zm00001d049018	1.043015	1.111632	-0.745087	-0.642502	-0.330482	-0.436574	-0.392620	-0.683342	-0.581854	-0.499608	-0.342870	0.584089	0.780109	1.136093	-0.547267	-0.402036	-0.475062	1.269187	1.307844	0.136279	0.142940	0.241779	-1.762667	-0.201890	-0.059717	-0.252549	-0.113356	-0.242833	-0.442257	-0.818458	-0.894641	-0.117362	1.085023	1.134330	1.027035	1.428051	-0.463172	-0.397074	-0.452308	-0.083439	-0.057698	0.231053	0.194329	-0.074910	-0.598746	0.224401	-0.511737	-0.458418	-1.128374	-0.181353	-0.139217	0.043048	-0.324900	-0.426628	-0.692436	-0.315644	-0.201748	-0.726032	-0.521307	-0.270259	-0.198525	0.473509	0.180446	0.155872	0.292283	0.533487	0.575101	0.491500	0.742384	0.784546	0.827491	0.326787	0.376604	-0.482119	0.376424	0.421327	0.438141	-0.425031	0.000000	-0.234591	-0.248997	-0.150268	-0.478666	0.510176	0.602348	-0.393355	0.016483	-0.145983	-0.093214	-0.162777	-0.395705	-0.821549	0.532791	0.779586	0.772916	0.717668	-0.303243	0.819694	-0.319347	-0.550755	-0.453215	-0.108526	0.108525	-1.200447	0.633495	0.755176	0.485531	-0.015767	-0.093028	-0.159015	-0.405947	0.017927	0.065346	0.110116	-0.136430	-0.224939	-0.048053	0.137822	0.143745	-0.065532	0.000000	-0.349366	-0.391170	0.007985	0.083976	0.311408	-0.061617	-0.533103	-0.377694	0.759550	0.550033	-0.602118	-0.219980	0.822099	-0.203169	-0.155230	-0.370247	0.586750	0.556234	-0.414336	0.223971	-0.025547	0.146425	-0.270183	-0.074664	-0.057955	0.071546	-0.013592	0.077224	0.122192	0.068117	-0.101858	-0.153461	-0.075796	0.063585	-0.035014	0.449871	0.082852	-0.497711	0.054410	-0.054410	-0.273183	-0.231943	0.505127	0.486844	0.456499	-0.943344	-0.011792	0.011791
Zm00001d049490	1.398864	1.124621	-0.256957	-0.842190	-0.705412	-0.718924	0.899332	0.762290	0.561308	0.353342	-0.691656	0.431364	-0.805184	-1.510794	-1.116056	-1.146783	-1.083329	-0.084715	0.223424	-0.643482	-0.256358	-0.302674	1.545396	-0.793521	1.867682	1.900773	1.773555	-0.935544	-0.908518	-0.984306	-0.993717	-0.210386	-0.633821	-0.762034	-0.544628	0.104351	-0.556121	-0.298915	-0.407650	1.395024	-0.685253	-0.433401	-0.397134	-0.150690	2.647906	-0.046267	0.819112	0.638250	1.184868	0.802343	2.220316	2.055721	-1.504562	2.776231	2.539192	1.484936	1.795181	-1.525871	3.374552	3.244008	-0.441790	-1.481092	-1.452756	-1.526899	-1.526808	-1.526525	-1.526172	-1.526392	-1.256547	-1.293349	-1.291459	-1.527993	-1.434771	3.030593	-1.486475	-1.478231	-1.374421	2.134030	0.000000	-1.214365	-1.182742	-1.168262	1.769833	0.811912	0.983624	-1.469410	-0.428430	-0.207867	2.251555	1.985482	3.293008	-0.795652	-0.149858	-1.422914	-1.473287	-1.568512	2.193366	-1.646080	-0.607495	0.037781	0.008312	-1.307125	1.307125	0.696540	-0.496547	-0.442459	-0.672130	0.116408	0.055091	-0.147627	0.890726	-0.091450	-0.225877	-0.077243	-0.302626	0.781957	0.014345	-0.171427	0.073052	-0.000734	0.000000	-1.480456	-1.617714	1.049194	1.159940	-0.788913	-0.957525	1.814033	1.608331	-0.303761	-0.483128	0.965864	0.648433	-1.614297	0.057782	0.014290	0.554243	-1.274979	-1.264222	1.912885	-0.111822	-0.221117	-0.134825	0.043613	0.424149	0.083519	0.009393	-0.092913	-1.897741	-1.859938	-2.256862	1.382760	1.312985	1.676391	1.642405	-0.989343	-0.677582	1.785419	-0.118493	-0.022572	0.022571	1.293491	1.275055	-2.568546	-0.006957	-0.221511	0.228469	-0.009566	0.009566
Zm00001d049522	0.272870	0.270988	-0.295406	-0.062977	-0.192733	0.007258	0.033710	0.110278	0.205560	0.109091	0.206779	-0.209638	0.165857	-0.621636	0.231737	0.111097	-0.049226	0.838710	0.687979	0.240720	0.160568	0.193835	-0.524468	0.078314	-0.485500	-0.631779	-0.047616	0.319643	0.203626	-0.033381	-0.002614	0.027352	0.387136	0.389040	0.458169	0.241064	0.278650	0.102008	0.056976	-0.144468	0.035825	-0.130631	-0.084220	-0.167013	-0.257350	-0.311263	-0.543344	-0.326003	-0.612050	-0.404527	-0.627159	-0.577482	-0.293749	-0.119001	-0.198144	-0.115176	-0.040245	-1.715890	-0.050456	0.218759	0.154886	0.156552	0.157230	0.059114	0.347370	0.555422	0.359237	0.626234	-0.052054	-0.058712	0.033722	0.523600	0.448402	0.084798	-0.033218	-0.114555	0.029258	-0.045713	0.000000	0.148670	0.118301	0.081963	0.483124	-0.328031	-0.504027	-0.066444	0.091607	0.150232	0.209754	-0.034563	0.142030	-0.815782	0.083769	0.145439	0.094513	-0.010937	0.107768	0.325562	-0.222665	0.037899	-0.238179	-0.975775	0.975774	-1.253292	-0.421582	-0.315426	0.750747	0.464301	0.441390	0.171406	0.162456	0.108102	-0.025714	0.033970	-0.206776	-0.567249	0.233063	0.235828	0.086388	0.102389	0.000000	-0.024451	-0.008684	-0.022607	-0.015299	0.001432	0.033890	-0.165020	0.024157	0.117161	0.059420	-0.326409	0.009453	0.316955	-0.042974	0.238768	0.240181	0.034091	0.121948	-0.592016	0.070462	0.172887	0.294602	-0.257006	-0.280944	-0.066412	0.082835	-0.016422	0.032982	0.070362	-0.001283	-0.031700	0.008571	-0.129178	0.050247	0.132925	0.297617	-0.380041	-0.050500	0.011290	-0.011291	0.123276	0.136479	-0.259756	0.400096	0.468217	-0.868313	-0.072891	0.072891
Zm00001d049715	-0.126099	-0.126355	0.298604	-0.035343	0.029750	-0.040556	-0.086307	-0.086009	0.200860	-0.086474	-0.085602	0.317565	-0.086847	-0.087189	2.067230	1.632734	2.115381	-0.503393	-0.503436	0.978884	1.039832	0.940642	-0.063429	0.473143	-0.039986	0.070006	0.111104	1.719804	1.619528	-0.483493	-0.315412	-0.503204	-0.503408	-0.502755	-0.503479	-0.074538	-0.394352	-0.022278	0.205282	-0.114749	1.158588	0.937697	1.048783	1.799172	-0.503142	0.061101	-0.501115	-0.501126	-0.500469	-0.501054	-0.501329	-0.501519	0.555287	-0.384263	-0.503393	-0.502142	-0.502106	-0.501259	-0.502199	-0.260151	-0.502069	-0.503232	-0.503451	-0.136742	-0.069515	-0.501913	-0.501560	-0.501780	-0.346626	-0.502413	-0.502409	-0.448494	-0.270316	-0.501875	-0.448055	-0.313031	-0.363172	-0.424345	0.000000	0.416394	0.173043	0.268794	-0.383156	-0.318920	-0.156153	-0.264198	-0.264081	-0.264114	0.167173	0.151040	-0.263443	-0.262777	-0.264800	-0.164717	-0.264594	-0.195724	0.016620	-0.134825	1.869746	0.012110	0.126588	-0.322113	0.322113	-0.571841	-0.573184	-0.573077	-0.270214	1.369612	1.315849	-0.384417	-0.312729	0.507014	0.488281	0.358280	-0.623011	0.816587	-0.725134	-0.547017	-0.569406	0.294410	0.000000	-0.420940	-0.425661	-0.060582	-0.341379	1.815285	1.858126	-0.606411	-0.605549	-0.606671	-0.606217	-0.100375	-0.151163	0.251537	0.603580	-0.175036	-0.174637	-0.175063	-0.175150	0.096304	-0.152325	0.218688	0.450066	-0.807657	0.291230	-0.125025	0.070999	0.054027	0.421659	0.163196	0.315000	-0.270824	-0.102268	-0.270788	-0.255975	-0.275809	-0.275800	-0.131885	0.683494	-0.030113	0.030113	-0.441180	-0.441499	0.882679	-0.000852	0.001345	-0.000492	-0.092235	0.092235
Zm00001d049958	0.172801	0.164861	-0.103067	-0.068756	-0.113346	-0.052491	-0.146040	-0.248128	-0.398300	-0.588399	0.301869	0.298277	0.352597	0.428125	0.677828	0.593516	0.306068	1.371862	1.261753	0.899391	0.868018	0.989621	-0.498972	0.853784	-0.906353	-0.913899	-0.396630	1.264511	1.024836	0.149525	0.014844	0.008455	0.654957	0.643220	0.509289	-0.097488	0.300816	-0.273043	-0.351097	0.166002	0.183464	0.073364	0.126905	0.370476	-1.286802	-0.034246	-0.192142	-0.451467	-0.555989	-0.633947	-0.553371	-0.778015	-0.664894	-0.594080	-0.337568	-0.110359	-0.449964	-0.636179	-0.745723	-0.557477	-0.018447	-0.780294	-0.561925	-0.234777	0.000619	-1.029400	-1.017248	-1.059200	0.703466	0.752964	0.774873	1.009437	0.930571	-0.422666	0.056925	0.058675	-0.003678	-0.452663	0.000000	0.287002	0.342282	0.291603	-0.110153	-0.360017	-0.450715	0.809073	0.426364	0.220897	-0.670899	-0.634526	-0.397614	-0.308100	-0.428984	0.194043	0.248663	0.082213	-0.257220	0.620343	0.186277	0.112299	-0.202828	-0.138496	0.138496	-0.442194	-0.623491	-0.807787	-0.130068	0.572500	0.679244	0.858873	-0.107079	-0.027835	-0.144877	-0.018398	-0.733934	-0.395870	0.081621	0.524881	0.105703	0.608708	0.000000	0.631069	0.659279	0.104227	0.017235	0.240477	0.032535	-0.642143	-0.400892	-0.197541	-0.444243	-0.685266	-0.181006	0.866271	-0.380146	0.236918	0.272575	0.193963	0.266132	-0.589442	-0.036224	0.010742	0.041726	0.497572	-0.513814	-0.047877	0.018800	0.029076	1.012760	0.876809	1.103075	-0.799946	-0.880808	-0.622522	-0.689367	0.390567	0.430277	-0.542623	-0.278222	0.068159	-0.068159	-0.054679	-0.067567	0.122247	0.091208	0.102774	-0.193982	-0.307279	0.307279
Zm00001d051012	-0.296256	-0.070838	1.563724	-0.737668	-0.312029	-0.146934	-0.455107	-0.248466	-0.554335	-0.412772	-0.265315	0.395257	0.327807	1.212931	0.321861	0.568705	0.710390	0.036730	-0.084329	0.852017	0.964530	0.913390	-0.331890	-0.433652	-0.036011	-0.263937	-0.677010	0.469872	0.335343	-0.033965	0.000439	0.952663	0.561249	0.584143	0.333881	-0.395750	0.316815	-0.007253	0.111322	-0.100119	1.006463	0.719529	0.916809	1.461256	-0.376793	-0.545181	-1.322789	-0.270610	-1.322143	-1.322728	-0.945230	-1.323193	0.081592	-0.168070	0.293158	-0.632307	-0.988004	0.457614	-0.147959	-0.020366	0.596669	-0.668565	-0.854752	-0.029230	0.245280	-0.302580	-1.323234	-1.323454	0.752352	0.684196	0.804622	-0.340889	-0.260464	-0.207627	0.314304	0.518542	0.391988	-0.217639	0.000000	0.241781	0.117511	0.267983	-0.673957	0.059900	-0.013219	1.102533	0.895787	1.040091	-0.038199	0.025249	-0.578889	-1.036270	0.057433	0.279026	-0.124477	0.173560	-0.303900	-0.604650	0.751079	-0.827551	-0.810825	0.220345	-0.220345	-0.513268	-0.997940	-0.981181	0.418391	0.634539	0.480018	1.508757	-0.549314	-0.087581	-0.022947	-0.045800	-0.161292	-0.324471	0.050543	0.518188	-0.190973	0.264334	0.000000	0.682249	0.807019	-0.456196	-0.662491	0.358851	0.996817	-0.461867	-1.215602	-0.056499	0.007717	-0.091676	0.045931	0.045744	0.586428	-0.105115	-0.204147	-0.136665	-0.222981	0.082482	-0.209602	-0.148176	-0.398209	1.011094	-0.255105	0.037089	-0.008758	-0.028332	0.994656	1.097175	1.054178	-0.918507	-0.789783	-0.665554	-0.772168	0.142161	0.166287	-0.235655	-0.072793	0.119602	-0.119602	-0.067717	-0.119460	0.187178	0.484552	0.513366	-0.997917	-0.033855	0.033855
Zm00001d051682	0.267477	0.368726	-0.003438	0.370253	-0.503244	-0.499775	-0.205998	-0.318852	-0.329720	-0.466140	0.250830	0.717120	-0.156688	0.509450	1.808888	1.773651	1.995890	1.365053	1.325683	1.684366	1.570698	1.613404	-0.241935	0.591778	-0.359070	-0.353386	-0.496568	1.363232	1.413711	1.508711	1.095054	0.530784	0.849966	0.678366	0.980239	0.812521	0.552350	-0.122715	-0.111668	-0.165066	0.327591	0.087627	0.029471	0.312106	-0.764086	-1.221273	-1.786414	-1.471804	-1.688188	-1.953815	-1.075585	-1.633996	-0.255395	-0.752892	-0.542324	-0.323036	-0.499745	-0.797678	-1.031460	-0.758116	0.749572	-0.415507	-0.396099	-0.697470	-0.847519	-0.541548	-0.747190	-0.864799	0.149540	0.223516	0.166470	0.297595	0.051823	-1.095421	-0.461225	-0.534767	-0.495672	-0.406244	0.000000	0.094345	0.106071	0.067716	-0.345987	-0.003739	0.081592	1.049353	0.459430	0.715695	-0.461180	-0.357746	-0.811668	-0.004062	0.457590	-0.570181	-0.605879	-0.549670	-0.365940	0.403194	0.752404	-0.024132	-0.087210	0.046273	-0.046272	-0.662894	-0.671681	-0.644713	-1.143235	1.624883	1.522347	0.058136	-0.082844	-0.747458	-0.937993	-0.925081	-0.823110	-0.302089	1.193080	0.882261	0.625279	1.035108	0.000000	0.576947	0.526859	-0.619669	-0.619264	0.047151	-0.037715	-0.050789	-0.916801	0.656219	0.437066	-0.404540	-0.229482	0.634022	-0.131681	0.027060	-0.035177	0.352421	0.282081	-0.494706	0.489169	0.421641	0.686953	-1.026142	-0.571620	0.008033	0.040372	-0.048404	1.535592	1.613962	1.473108	-1.320664	-1.066298	-1.054301	-1.181402	0.255043	0.420689	-0.680820	0.005087	-0.079843	0.079844	0.104477	0.005507	-0.109984	0.322700	0.298335	-0.621034	0.266719	-0.266719
